epoch,strategy,arm,current reward,cumulative reward,optimal
1,Epsilon Greedy,0,111.12104209072261,111.12104209072261,False
2,Epsilon Greedy,9,64.85573083441443,175.97677292513703,False
3,Epsilon Greedy,0,110.66524022504392,286.64201315018096,False
4,Epsilon Greedy,0,110.0994555706458,396.7414687208268,False
5,Epsilon Greedy,7,195.21750268249622,591.958971403323,False
6,Epsilon Greedy,6,163.20750496589852,755.1664763692215,False
7,Epsilon Greedy,7,189.46906252965465,944.6355388988761,False
8,Epsilon Greedy,7,190.28949438717487,1134.925033286051,False
9,Epsilon Greedy,7,193.69172832469494,1328.616761610746,False
10,Epsilon Greedy,1,69.48148036419776,1398.0982419749437,False
11,Epsilon Greedy,4,32.87345753937267,1430.9716995143162,False
12,Epsilon Greedy,2,93.09558718368048,1524.0672866979967,False
13,Epsilon Greedy,7,191.7107082051019,1715.7779949030985,False
14,Epsilon Greedy,7,192.71654378871915,1908.4945386918175,False
15,Epsilon Greedy,7,193.17232696255758,2101.666865654375,False
16,Epsilon Greedy,1,69.19807744224671,2170.864943096622,False
17,Epsilon Greedy,4,30.6484302482645,2201.5133733448865,False
18,Epsilon Greedy,7,193.1007484806015,2394.614121825488,False
19,Epsilon Greedy,7,191.38418125916434,2585.9983030846524,False
20,Epsilon Greedy,7,193.49845781053827,2779.4967608951906,False
21,Epsilon Greedy,9,64.71432644596277,2844.2110873411534,False
22,Epsilon Greedy,4,32.66972801899136,2876.880815360145,False
23,Epsilon Greedy,7,193.00041862118627,3069.881233981331,False
24,Epsilon Greedy,7,191.7479598396751,3261.629193821006,False
25,Epsilon Greedy,7,191.7269070429156,3453.3561008639217,False
26,Epsilon Greedy,7,191.66927707395988,3645.025377937882,False
27,Epsilon Greedy,7,193.4330021889516,3838.4583801268336,False
28,Epsilon Greedy,7,192.00414358141114,4030.4625237082446,False
29,Epsilon Greedy,7,192.49983169920262,4222.962355407447,False
30,Epsilon Greedy,7,191.62254678996698,4414.584902197414,False
31,Epsilon Greedy,7,191.5709360712174,4606.155838268631,False
32,Epsilon Greedy,7,193.05196905835825,4799.207807326989,False
33,Epsilon Greedy,7,192.28269878830915,4991.490506115298,False
34,Epsilon Greedy,7,193.92223661504775,5185.412742730346,False
35,Epsilon Greedy,7,193.24015168554774,5378.652894415894,False
36,Epsilon Greedy,6,162.93789092817815,5541.590785344071,False
37,Epsilon Greedy,6,161.73844256204208,5703.329227906113,False
38,Epsilon Greedy,7,192.19175019915403,5895.520978105267,False
39,Epsilon Greedy,4,33.50136327720612,5929.022341382473,False
40,Epsilon Greedy,7,192.58810522130514,6121.610446603779,False
41,Epsilon Greedy,7,191.62635987316602,6313.236806476944,False
42,Epsilon Greedy,8,5.499396080078721,6318.736202557023,False
43,Epsilon Greedy,7,192.4573461524123,6511.193548709435,False
44,Epsilon Greedy,4,30.301276611724095,6541.49482532116,False
45,Epsilon Greedy,7,194.3264752107694,6735.821300531929,False
46,Epsilon Greedy,7,192.38780711558422,6928.2091076475135,False
47,Epsilon Greedy,7,191.9685546221622,7120.177662269676,False
48,Epsilon Greedy,7,192.66049737102753,7312.838159640703,False
49,Epsilon Greedy,7,195.3462261570579,7508.184385797761,False
50,Epsilon Greedy,7,191.98406449277087,7700.168450290532,False
51,Epsilon Greedy,5,75.83827204274395,7776.006722333276,False
52,Epsilon Greedy,7,193.2527562165146,7969.25947854979,False
53,Epsilon Greedy,7,192.06465426652906,8161.324132816319,False
54,Epsilon Greedy,7,194.14142220854689,8355.465555024866,False
55,Epsilon Greedy,7,192.61144795006336,8548.07700297493,False
56,Epsilon Greedy,7,192.97401157998303,8741.051014554912,False
57,Epsilon Greedy,7,193.95808315215643,8935.009097707069,False
58,Epsilon Greedy,7,193.46268839980607,9128.471786106875,False
59,Epsilon Greedy,6,162.41434780894687,9290.886133915821,False
60,Epsilon Greedy,7,194.0781184089539,9484.964252324775,False
61,Epsilon Greedy,7,192.48191948449735,9677.446171809272,False
62,Epsilon Greedy,7,190.7080791319231,9868.154250941196,False
63,Epsilon Greedy,0,108.17787524993403,9976.33212619113,False
64,Epsilon Greedy,5,78.41875813779757,10054.750884328927,False
65,Epsilon Greedy,7,192.33968642956,10247.090570758486,False
66,Epsilon Greedy,7,190.7423517128815,10437.832922471367,False
67,Epsilon Greedy,7,192.6983099295724,10630.53123240094,False
68,Epsilon Greedy,7,193.57881491347956,10824.110047314418,False
69,Epsilon Greedy,0,111.32747447674726,10935.437521791166,False
70,Epsilon Greedy,7,192.41416580424018,11127.851687595406,False
71,Epsilon Greedy,4,31.459146514938208,11159.310834110345,False
72,Epsilon Greedy,3,198.93700767183324,11358.247841782179,True
73,Epsilon Greedy,3,199.32120827264794,11557.569050054826,True
74,Epsilon Greedy,3,200.4563931569809,11758.025443211807,True
75,Epsilon Greedy,3,198.2946991270579,11956.320142338865,True
76,Epsilon Greedy,3,199.7507657056018,12156.070908044467,True
77,Epsilon Greedy,3,199.59805608141107,12355.668964125878,True
78,Epsilon Greedy,3,198.54841455755184,12554.21737868343,True
79,Epsilon Greedy,0,108.735079167944,12662.952457851374,False
80,Epsilon Greedy,3,197.9759125590271,12860.9283704104,True
81,Epsilon Greedy,3,198.42027672574133,13059.348647136141,True
82,Epsilon Greedy,3,198.51353317115175,13257.862180307293,True
83,Epsilon Greedy,3,200.4783308305545,13458.340511137847,True
84,Epsilon Greedy,1,68.28830814887944,13526.628819286727,False
85,Epsilon Greedy,4,31.166689666984844,13557.795508953712,False
86,Epsilon Greedy,7,192.49202359573368,13750.287532549446,False
87,Epsilon Greedy,3,197.9177922525475,13948.205324801993,True
88,Epsilon Greedy,3,200.88869467320876,14149.094019475202,True
89,Epsilon Greedy,3,199.3512083595706,14348.445227834773,True
90,Epsilon Greedy,3,199.46938047371842,14547.91460830849,True
91,Epsilon Greedy,3,200.43946623688933,14748.35407454538,True
92,Epsilon Greedy,3,199.83594309517514,14948.190017640554,True
93,Epsilon Greedy,3,198.80518345378633,15146.99520109434,True
94,Epsilon Greedy,3,198.87608477119775,15345.871285865538,True
95,Epsilon Greedy,3,201.31850002696,15547.189785892499,True
96,Epsilon Greedy,3,199.96137309500944,15747.151158987508,True
97,Epsilon Greedy,3,197.02937392200647,15944.180532909515,True
98,Epsilon Greedy,3,199.3136787406019,16143.494211650117,True
99,Epsilon Greedy,3,200.27744198608275,16343.7716536362,True
100,Epsilon Greedy,3,198.38542174544165,16542.15707538164,True
101,Epsilon Greedy,3,198.84337344526156,16741.000448826904,True
102,Epsilon Greedy,3,197.57870179512162,16938.579150622027,True
103,Epsilon Greedy,8,5.012101115820969,16943.59125173785,False
104,Epsilon Greedy,3,198.20984728581163,17141.80109902366,True
105,Epsilon Greedy,3,200.03972922587903,17341.84082824954,True
106,Epsilon Greedy,3,200.18885577399044,17542.02968402353,True
107,Epsilon Greedy,0,109.7301417421034,17651.759825765635,False
108,Epsilon Greedy,3,199.92464625718884,17851.684472022826,True
109,Epsilon Greedy,7,193.16156760750417,18044.84603963033,False
110,Epsilon Greedy,2,92.82837312354326,18137.674412753873,False
111,Epsilon Greedy,7,191.55115543888138,18329.225568192756,False
112,Epsilon Greedy,3,200.07800607415243,18529.30357426691,True
113,Epsilon Greedy,3,200.19668528044082,18729.50025954735,True
114,Epsilon Greedy,7,193.71912937912265,18923.21938892647,False
115,Epsilon Greedy,9,62.448565356768555,18985.66795428324,False
116,Epsilon Greedy,1,69.86773509786494,19055.535689381104,False
117,Epsilon Greedy,3,198.54288142688785,19254.078570807993,True
118,Epsilon Greedy,6,162.0861887365747,19416.16475954457,False
119,Epsilon Greedy,3,199.6648638849963,19615.829623429563,True
120,Epsilon Greedy,3,199.06771920622646,19814.897342635788,True
121,Epsilon Greedy,3,200.2247300957235,20015.122072731512,True
122,Epsilon Greedy,3,200.01392616190847,20215.13599889342,True
123,Epsilon Greedy,3,199.9862407642104,20415.12223965763,True
124,Epsilon Greedy,9,63.66607551704533,20478.788315174676,False
125,Epsilon Greedy,3,199.36451738949876,20678.152832564174,True
126,Epsilon Greedy,3,197.9841148344535,20876.136947398627,True
127,Epsilon Greedy,3,201.25707839208278,21077.39402579071,True
128,Epsilon Greedy,3,199.2796448414462,21276.673670632154,True
129,Epsilon Greedy,3,199.74171690818636,21476.41538754034,True
130,Epsilon Greedy,8,4.720551323591126,21481.13593886393,False
131,Epsilon Greedy,2,93.04299543685723,21574.178934300784,False
132,Epsilon Greedy,5,79.16591611784807,21653.34485041863,False
133,Epsilon Greedy,3,198.1879190839681,21851.5327695026,True
134,Epsilon Greedy,7,191.75557449181932,22043.28834399442,False
135,Epsilon Greedy,3,196.52114026660348,22239.809484261023,True
136,Epsilon Greedy,3,199.23081255844454,22439.04029681947,True
137,Epsilon Greedy,3,197.75832563435182,22636.79862245382,True
138,Epsilon Greedy,2,92.68578231352066,22729.484404767343,False
139,Epsilon Greedy,3,200.45104233012356,22929.93544709747,True
140,Epsilon Greedy,3,199.14220768069382,23129.07765477816,True
141,Epsilon Greedy,0,107.63886476840455,23236.716519546564,False
142,Epsilon Greedy,3,200.08943967485322,23436.805959221416,True
143,Epsilon Greedy,4,31.34181250186822,23468.147771723285,False
144,Epsilon Greedy,3,200.54294279979106,23668.690714523076,True
145,Epsilon Greedy,3,199.78572029982783,23868.476434822904,True
146,Epsilon Greedy,8,5.909705075255154,23874.386139898157,False
147,Epsilon Greedy,3,198.3089549814696,24072.695094879626,True
148,Epsilon Greedy,7,192.4811231382437,24265.17621801787,False
149,Epsilon Greedy,7,193.05030830473586,24458.226526322607,False
150,Epsilon Greedy,3,199.65099462745735,24657.877520950064,True
151,Epsilon Greedy,3,198.29091455052102,24856.168435500585,True
152,Epsilon Greedy,3,200.43466020628182,25056.60309570687,True
153,Epsilon Greedy,2,92.6131339756862,25149.216229682555,False
154,Epsilon Greedy,3,198.98068199296176,25348.196911675517,True
155,Epsilon Greedy,3,199.70398579601843,25547.900897471536,True
156,Epsilon Greedy,3,200.9722978265289,25748.873195298063,True
157,Epsilon Greedy,3,198.77157680652948,25947.64477210459,True
158,Epsilon Greedy,7,191.85196981585523,26139.496741920448,False
159,Epsilon Greedy,3,199.72986661327238,26339.22660853372,True
160,Epsilon Greedy,3,197.9877049420927,26537.214313475815,True
161,Epsilon Greedy,3,199.7226018066657,26736.93691528248,True
162,Epsilon Greedy,3,199.42481933403212,26936.361734616512,True
163,Epsilon Greedy,5,78.22858083300336,27014.590315449514,False
164,Epsilon Greedy,3,198.96950154341945,27213.559816992933,True
165,Epsilon Greedy,3,199.40998108217659,27412.969798075108,True
166,Epsilon Greedy,3,200.10713843467735,27613.076936509784,True
167,Epsilon Greedy,7,193.68783849273964,27806.764775002524,False
168,Epsilon Greedy,3,199.47627219603524,28006.24104719856,True
169,Epsilon Greedy,3,196.78081904926077,28203.021866247822,True
170,Epsilon Greedy,2,92.98440896805754,28296.00627521588,False
171,Epsilon Greedy,3,200.1685435417096,28496.17481875759,True
172,Epsilon Greedy,3,199.5864857186845,28695.761304476277,True
173,Epsilon Greedy,8,5.196223276229635,28700.957527752507,False
174,Epsilon Greedy,5,77.87924556760072,28778.83677332011,False
175,Epsilon Greedy,3,199.64022344371702,28978.476996763824,True
176,Epsilon Greedy,3,198.9756507168661,29177.45264748069,True
177,Epsilon Greedy,3,198.87237783690844,29376.3250253176,True
178,Epsilon Greedy,1,70.01400877601334,29446.339034093613,False
179,Epsilon Greedy,3,199.4188482422813,29645.757882335893,True
180,Epsilon Greedy,3,199.25810235156825,29845.01598468746,True
181,Epsilon Greedy,3,199.87777311094374,30044.893757798403,True
182,Epsilon Greedy,3,199.0493413289025,30243.943099127308,True
183,Epsilon Greedy,8,4.310772355039068,30248.253871482346,False
184,Epsilon Greedy,7,192.38479690471988,30440.638668387066,False
185,Epsilon Greedy,3,199.46446172085757,30640.103130107924,True
186,Epsilon Greedy,3,199.8270433766641,30839.930173484587,True
187,Epsilon Greedy,2,91.38090499758955,30931.311078482177,False
188,Epsilon Greedy,2,93.30135572889819,31024.612434211074,False
189,Epsilon Greedy,3,200.4558094475846,31225.068243658658,True
190,Epsilon Greedy,3,198.39160493185224,31423.459848590508,True
191,Epsilon Greedy,8,4.574477227267006,31428.034325817775,False
192,Epsilon Greedy,3,198.68112335764062,31626.715449175415,True
193,Epsilon Greedy,3,199.38132915660807,31826.096778332023,True
194,Epsilon Greedy,3,199.01834850622228,32025.115126838245,True
195,Epsilon Greedy,3,198.7285757284931,32223.843702566737,True
196,Epsilon Greedy,6,161.6479579016088,32385.491660468346,False
197,Epsilon Greedy,3,197.482179720323,32582.973840188668,True
198,Epsilon Greedy,3,200.10251140726308,32783.07635159593,True
199,Epsilon Greedy,3,199.0751029826914,32982.15145457863,True
200,Epsilon Greedy,3,198.12741732947984,33180.27887190811,True
201,Epsilon Greedy,3,199.36694369954085,33379.64581560765,True
202,Epsilon Greedy,3,199.46013304590969,33579.10594865356,True
203,Epsilon Greedy,3,197.21217376009022,33776.31812241365,True
204,Epsilon Greedy,3,199.45865494894238,33975.77677736259,True
205,Epsilon Greedy,3,197.98039303352206,34173.757170396115,True
206,Epsilon Greedy,3,199.12868145248447,34372.8858518486,True
207,Epsilon Greedy,3,198.71606193516982,34571.60191378377,True
208,Epsilon Greedy,8,5.457572953971418,34577.059486737744,False
209,Epsilon Greedy,7,192.0982240849374,34769.157710822685,False
210,Epsilon Greedy,3,198.52396344577312,34967.68167426846,True
211,Epsilon Greedy,3,201.6201478664397,35169.3018221349,True
212,Epsilon Greedy,3,198.2930042690869,35367.59482640398,True
213,Epsilon Greedy,0,108.48479817630408,35476.079624580285,False
214,Epsilon Greedy,7,192.16864401004568,35668.24826859033,False
215,Epsilon Greedy,3,200.76630063121604,35869.014569221545,True
216,Epsilon Greedy,4,32.32480706105001,35901.339376282594,False
217,Epsilon Greedy,3,198.79083772291483,36100.13021400551,True
218,Epsilon Greedy,9,64.13439149361427,36164.26460549913,False
219,Epsilon Greedy,3,197.30287833695613,36361.56748383609,True
220,Epsilon Greedy,4,32.884768060103866,36394.45225189619,False
221,Epsilon Greedy,3,197.08361212838045,36591.53586402457,True
222,Epsilon Greedy,3,199.5530045710605,36791.08886859563,True
223,Epsilon Greedy,3,198.82913714341498,36989.91800573905,True
224,Epsilon Greedy,3,200.81812498749883,37190.736130726546,True
225,Epsilon Greedy,3,198.1178316776158,37388.85396240416,True
226,Epsilon Greedy,3,200.27252253988698,37589.12648494405,True
227,Epsilon Greedy,3,197.84368700627434,37786.97017195032,True
228,Epsilon Greedy,9,63.9154137245925,37850.885585674914,False
229,Epsilon Greedy,3,199.15408465923315,38050.03967033415,True
230,Epsilon Greedy,2,91.55054439075124,38141.5902147249,False
231,Epsilon Greedy,3,200.4909990066008,38342.0812137315,True
232,Epsilon Greedy,3,199.09572785569623,38541.1769415872,True
233,Epsilon Greedy,3,199.73650436304544,38740.913445950246,True
234,Epsilon Greedy,7,190.41211757388598,38931.32556352413,False
235,Epsilon Greedy,1,68.38837328313544,38999.71393680727,False
236,Epsilon Greedy,3,200.10262443717335,39199.81656124444,True
237,Epsilon Greedy,3,200.17000842194992,39399.98656966639,True
238,Epsilon Greedy,3,197.71226525118615,39597.69883491757,True
239,Epsilon Greedy,3,199.59899097273345,39797.29782589031,True
240,Epsilon Greedy,3,198.1118811790557,39995.40970706937,True
241,Epsilon Greedy,0,110.63105953360825,40106.04076660298,False
242,Epsilon Greedy,3,200.1542642046465,40306.19503080763,True
243,Epsilon Greedy,6,162.33859407788384,40468.53362488551,False
244,Epsilon Greedy,3,195.95213156724643,40664.485756452756,True
245,Epsilon Greedy,3,199.44843644650092,40863.93419289926,True
246,Epsilon Greedy,1,68.77959706260063,40932.71378996186,False
247,Epsilon Greedy,8,4.181155713787926,40936.894945675645,False
248,Epsilon Greedy,3,198.11716705712078,41135.012112732766,True
249,Epsilon Greedy,3,197.62650185998575,41332.63861459275,True
250,Epsilon Greedy,3,199.8348380409452,41532.4734526337,True
251,Epsilon Greedy,3,197.9571665178933,41730.43061915159,True
252,Epsilon Greedy,3,198.19146703864934,41928.62208619024,True
253,Epsilon Greedy,3,198.81474193639158,42127.43682812663,True
254,Epsilon Greedy,3,199.1845233387466,42326.62135146537,True
255,Epsilon Greedy,3,198.76385323572447,42525.385204701095,True
256,Epsilon Greedy,3,199.90273184791113,42725.28793654901,True
257,Epsilon Greedy,3,199.44719546249826,42924.735132011505,True
258,Epsilon Greedy,3,199.66641835344308,43124.40155036495,True
259,Epsilon Greedy,4,31.637128613053,43156.038678978,False
260,Epsilon Greedy,1,68.19671115751895,43224.23539013552,False
261,Epsilon Greedy,3,200.2360612518312,43424.471451387355,True
262,Epsilon Greedy,3,199.40505587502196,43623.87650726238,True
263,Epsilon Greedy,1,69.52427612659538,43693.40078338898,False
264,Epsilon Greedy,3,198.82870477010763,43892.229488159086,True
265,Epsilon Greedy,3,197.63618135155644,44089.86566951064,True
266,Epsilon Greedy,3,197.9977385484146,44287.86340805906,True
267,Epsilon Greedy,3,196.6251678216298,44484.488575880685,True
268,Epsilon Greedy,3,198.50840289976347,44682.99697878045,True
269,Epsilon Greedy,3,197.29346047615746,44880.290439256605,True
270,Epsilon Greedy,3,199.13144605966653,45079.421885316275,True
271,Epsilon Greedy,3,199.9771495882316,45279.399034904505,True
272,Epsilon Greedy,3,200.73432052233002,45480.133355426835,True
273,Epsilon Greedy,3,200.15154915889357,45680.28490458573,True
274,Epsilon Greedy,6,161.81370832326076,45842.09861290899,False
275,Epsilon Greedy,9,65.40551432410184,45907.504127233085,False
276,Epsilon Greedy,9,65.06528906674113,45972.569416299826,False
277,Epsilon Greedy,3,199.98435410873884,46172.553770408565,True
278,Epsilon Greedy,3,200.0266136563979,46372.58038406496,True
279,Epsilon Greedy,3,197.0348404176887,46569.61522448265,True
280,Epsilon Greedy,3,200.03410098927486,46769.649325471924,True
281,Epsilon Greedy,3,199.2164328697671,46968.86575834169,True
282,Epsilon Greedy,3,198.65905312576766,47167.52481146746,True
283,Epsilon Greedy,3,199.60900767530936,47367.13381914277,True
